2023-08-01 12:41:41,190 INFO    StreamThr :7352 [internal.py:wandb_internal():86] W&B internal server running at pid: 7352, started at: 2023-08-01 12:41:41.189067
2023-08-01 12:41:46,919 INFO    Thread-16 :7352 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files\code
2023-08-01 12:41:46,920 INFO    HandlerThread:7352 [interfaces.py:finish():202] Joined gpu monitor
2023-08-01 12:41:46,920 INFO    HandlerThread:7352 [interfaces.py:finish():202] Joined memory monitor
2023-08-01 12:41:46,920 INFO    HandlerThread:7352 [interfaces.py:finish():202] Joined network monitor
2023-08-01 12:41:46,920 DEBUG   SenderThread:7352 [sender.py:send_request():406] send_request: defer
2023-08-01 12:41:46,921 INFO    SenderThread:7352 [sender.py:send_request_defer():608] handle sender defer: 2
2023-08-01 12:41:46,921 INFO    SenderThread:7352 [sender.py:transition_state():612] send defer: 3
2023-08-01 12:41:46,921 DEBUG   SenderThread:7352 [sender.py:send():379] send: stats
2023-08-01 12:41:46,921 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:41:46,921 INFO    HandlerThread:7352 [handler.py:handle_request_defer():170] handle defer: 3
2023-08-01 12:41:46,921 DEBUG   SenderThread:7352 [sender.py:send_request():406] send_request: defer
2023-08-01 12:41:46,921 INFO    SenderThread:7352 [sender.py:send_request_defer():608] handle sender defer: 3
2023-08-01 12:41:46,921 INFO    SenderThread:7352 [sender.py:transition_state():612] send defer: 4
2023-08-01 12:41:46,921 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:41:46,921 INFO    HandlerThread:7352 [handler.py:handle_request_defer():170] handle defer: 4
2023-08-01 12:41:46,921 DEBUG   SenderThread:7352 [sender.py:send_request():406] send_request: defer
2023-08-01 12:41:46,921 INFO    SenderThread:7352 [sender.py:send_request_defer():608] handle sender defer: 4
2023-08-01 12:41:46,921 INFO    SenderThread:7352 [sender.py:transition_state():612] send defer: 5
2023-08-01 12:41:46,922 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:41:46,922 INFO    HandlerThread:7352 [handler.py:handle_request_defer():170] handle defer: 5
2023-08-01 12:41:46,922 DEBUG   SenderThread:7352 [sender.py:send():379] send: summary
2023-08-01 12:41:46,922 INFO    SenderThread:7352 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-08-01 12:41:46,922 DEBUG   SenderThread:7352 [sender.py:send_request():406] send_request: defer
2023-08-01 12:41:46,922 INFO    SenderThread:7352 [sender.py:send_request_defer():608] handle sender defer: 5
2023-08-01 12:41:46,922 INFO    SenderThread:7352 [sender.py:transition_state():612] send defer: 6
2023-08-01 12:41:46,922 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:41:46,922 INFO    HandlerThread:7352 [handler.py:handle_request_defer():170] handle defer: 6
2023-08-01 12:41:46,923 DEBUG   SenderThread:7352 [sender.py:send_request():406] send_request: defer
2023-08-01 12:41:46,923 INFO    SenderThread:7352 [sender.py:send_request_defer():608] handle sender defer: 6
2023-08-01 12:41:46,924 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: status_report
2023-08-01 12:41:47,098 INFO    SenderThread:7352 [sender.py:transition_state():612] send defer: 7
2023-08-01 12:41:47,098 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:41:47,098 INFO    HandlerThread:7352 [handler.py:handle_request_defer():170] handle defer: 7
2023-08-01 12:41:47,098 DEBUG   SenderThread:7352 [sender.py:send_request():406] send_request: defer
2023-08-01 12:41:47,098 INFO    SenderThread:7352 [sender.py:send_request_defer():608] handle sender defer: 7
2023-08-01 12:41:47,198 INFO    wandb-upload_1:7352 [upload_job.py:push():111] Skipped uploading C:\Users\jeroe\AppData\Local\Temp\tmp3tjn1sgqwandb\y1sy9int-code/scenarios/train_DRL.py
2023-08-01 12:41:47,626 INFO    wandb-upload_0:7352 [upload_job.py:push():131] Uploaded file C:\Users\jeroe\AppData\Local\Temp\tmp3tjn1sgqwandb\gw1smv94-wandb-metadata.json
2023-08-01 12:41:47,627 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: poll_exit
2023-08-01 12:41:47,923 INFO    Thread-16 :7352 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files\config.yaml
2023-08-01 12:41:47,924 INFO    Thread-16 :7352 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files\wandb-summary.json
2023-08-01 12:41:48,016 INFO    wandb-upload_2:7352 [upload_job.py:push():131] Uploaded file C:\Users\jeroe\AppData\Local\Temp\tmp3tjn1sgqwandb\iwbdpgk5-diff.patch
2023-08-01 12:41:48,937 INFO    Thread-16 :7352 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files\output.log
2023-08-01 12:41:50,874 INFO    SenderThread:7352 [sender.py:transition_state():612] send defer: 8
2023-08-01 12:41:50,874 DEBUG   SenderThread:7352 [sender.py:send_request():406] send_request: poll_exit
2023-08-01 12:41:50,874 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:41:50,874 INFO    HandlerThread:7352 [handler.py:handle_request_defer():170] handle defer: 8
2023-08-01 12:41:50,875 DEBUG   SenderThread:7352 [sender.py:send_request():406] send_request: defer
2023-08-01 12:41:50,875 INFO    SenderThread:7352 [sender.py:send_request_defer():608] handle sender defer: 8
2023-08-01 12:41:50,875 INFO    SenderThread:7352 [job_builder.py:build():280] Attempting to build job artifact
2023-08-01 12:41:50,875 INFO    SenderThread:7352 [job_builder.py:_get_source_type():389] is repo sourced job
2023-08-01 12:41:50,878 INFO    SenderThread:7352 [job_builder.py:build():363] adding wandb-job metadata file
2023-08-01 12:41:50,894 INFO    SenderThread:7352 [sender.py:transition_state():612] send defer: 9
2023-08-01 12:41:50,894 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:41:50,894 DEBUG   SenderThread:7352 [sender.py:send():379] send: artifact
2023-08-01 12:41:50,894 INFO    HandlerThread:7352 [handler.py:handle_request_defer():170] handle defer: 9
2023-08-01 12:41:50,964 INFO    Thread-16 :7352 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files\output.log
2023-08-01 12:41:51,784 INFO    SenderThread:7352 [sender.py:send_artifact():1476] sent artifact job-https___github.com_jeroenmiddelhuis_LearningResourceAllocation.git_scenarios_train_DRL.py - {'id': 'QXJ0aWZhY3Q6NTI4ODYyMTY5', 'digest': 'ed063da1ed2c103b679810458affaafe', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_jeroenmiddelhuis_LearningResourceAllocation.git_scenarios_train_DRL.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_jeroenmiddelhuis_LearningResourceAllocation.git_scenarios_train_DRL.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg3MDc0NzEx', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTI4ODYyMTY5', 'versionIndex': 0}}, 'version': 'v0'}
2023-08-01 12:41:51,785 DEBUG   SenderThread:7352 [sender.py:send_request():406] send_request: defer
2023-08-01 12:41:51,785 INFO    SenderThread:7352 [sender.py:send_request_defer():608] handle sender defer: 9
2023-08-01 12:41:51,785 INFO    SenderThread:7352 [dir_watcher.py:finish():359] shutting down directory watcher
2023-08-01 12:41:51,978 INFO    SenderThread:7352 [dir_watcher.py:finish():389] scan: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files
2023-08-01 12:41:51,978 INFO    SenderThread:7352 [dir_watcher.py:finish():403] scan save: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files\conda-environment.yaml conda-environment.yaml
2023-08-01 12:41:51,978 INFO    SenderThread:7352 [dir_watcher.py:finish():403] scan save: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files\config.yaml config.yaml
2023-08-01 12:41:51,981 INFO    SenderThread:7352 [dir_watcher.py:finish():403] scan save: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files\diff.patch diff.patch
2023-08-01 12:41:51,981 INFO    SenderThread:7352 [dir_watcher.py:finish():403] scan save: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files\output.log output.log
2023-08-01 12:41:51,983 INFO    SenderThread:7352 [dir_watcher.py:finish():403] scan save: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files\requirements.txt requirements.txt
2023-08-01 12:41:51,985 INFO    SenderThread:7352 [dir_watcher.py:finish():403] scan save: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files\wandb-metadata.json wandb-metadata.json
2023-08-01 12:41:51,985 INFO    SenderThread:7352 [dir_watcher.py:finish():403] scan save: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files\wandb-summary.json wandb-summary.json
2023-08-01 12:41:51,989 INFO    SenderThread:7352 [dir_watcher.py:finish():403] scan save: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files\code\scenarios\train_DRL.py code/scenarios/train_DRL.py
2023-08-01 12:41:51,989 INFO    SenderThread:7352 [sender.py:transition_state():612] send defer: 10
2023-08-01 12:41:51,989 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:41:51,990 INFO    HandlerThread:7352 [handler.py:handle_request_defer():170] handle defer: 10
2023-08-01 12:41:51,990 DEBUG   SenderThread:7352 [sender.py:send_request():406] send_request: defer
2023-08-01 12:41:51,990 INFO    SenderThread:7352 [sender.py:send_request_defer():608] handle sender defer: 10
2023-08-01 12:41:51,990 INFO    SenderThread:7352 [file_pusher.py:finish():159] shutting down file pusher
2023-08-01 12:41:52,410 INFO    wandb-upload_2:7352 [upload_job.py:push():131] Uploaded file C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files\config.yaml
2023-08-01 12:41:52,488 INFO    wandb-upload_1:7352 [upload_job.py:push():131] Uploaded file C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files\conda-environment.yaml
2023-08-01 12:41:52,679 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: keepalive
2023-08-01 12:41:52,780 INFO    wandb-upload_0:7352 [upload_job.py:push():131] Uploaded file C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files\output.log
2023-08-01 12:41:52,781 INFO    wandb-upload_4:7352 [upload_job.py:push():131] Uploaded file C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files\wandb-summary.json
2023-08-01 12:41:52,786 INFO    wandb-upload_3:7352 [upload_job.py:push():131] Uploaded file C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_124141-kn0tycwk\files\requirements.txt
2023-08-01 12:41:52,993 INFO    Thread-15 (_thread_body):7352 [sender.py:transition_state():612] send defer: 11
2023-08-01 12:41:52,994 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:41:52,994 INFO    HandlerThread:7352 [handler.py:handle_request_defer():170] handle defer: 11
2023-08-01 12:41:52,994 DEBUG   SenderThread:7352 [sender.py:send_request():406] send_request: defer
2023-08-01 12:41:52,994 INFO    SenderThread:7352 [sender.py:send_request_defer():608] handle sender defer: 11
2023-08-01 12:41:52,994 INFO    SenderThread:7352 [file_pusher.py:join():164] waiting for file pusher
2023-08-01 12:41:52,994 INFO    SenderThread:7352 [sender.py:transition_state():612] send defer: 12
2023-08-01 12:41:52,994 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:41:52,994 INFO    HandlerThread:7352 [handler.py:handle_request_defer():170] handle defer: 12
2023-08-01 12:41:52,994 DEBUG   SenderThread:7352 [sender.py:send_request():406] send_request: defer
2023-08-01 12:41:52,995 INFO    SenderThread:7352 [sender.py:send_request_defer():608] handle sender defer: 12
2023-08-01 12:41:53,202 INFO    SenderThread:7352 [sender.py:transition_state():612] send defer: 13
2023-08-01 12:41:53,203 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:41:53,203 INFO    HandlerThread:7352 [handler.py:handle_request_defer():170] handle defer: 13
2023-08-01 12:41:53,203 DEBUG   SenderThread:7352 [sender.py:send_request():406] send_request: defer
2023-08-01 12:41:53,203 INFO    SenderThread:7352 [sender.py:send_request_defer():608] handle sender defer: 13
2023-08-01 12:41:53,203 INFO    SenderThread:7352 [sender.py:transition_state():612] send defer: 14
2023-08-01 12:41:53,203 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:41:53,203 DEBUG   SenderThread:7352 [sender.py:send():379] send: final
2023-08-01 12:41:53,203 INFO    HandlerThread:7352 [handler.py:handle_request_defer():170] handle defer: 14
2023-08-01 12:41:53,203 DEBUG   SenderThread:7352 [sender.py:send():379] send: footer
2023-08-01 12:41:53,203 DEBUG   SenderThread:7352 [sender.py:send_request():406] send_request: defer
2023-08-01 12:41:53,203 INFO    SenderThread:7352 [sender.py:send_request_defer():608] handle sender defer: 14
2023-08-01 12:41:53,204 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: poll_exit
2023-08-01 12:41:53,204 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: server_info
2023-08-01 12:41:53,204 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: get_summary
2023-08-01 12:41:53,204 DEBUG   SenderThread:7352 [sender.py:send_request():406] send_request: poll_exit
2023-08-01 12:41:53,204 DEBUG   HandlerThread:7352 [handler.py:handle_request():144] handle_request: sampled_history
2023-08-01 12:41:53,204 DEBUG   SenderThread:7352 [sender.py:send_request():406] send_request: server_info
