2023-08-01 12:55:06,553 INFO    StreamThr :26296 [internal.py:wandb_internal():86] W&B internal server running at pid: 26296, started at: 2023-08-01 12:55:06.553385
2023-08-01 12:55:08,213 INFO    Thread-16 :26296 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\requirements.txt
2023-08-01 12:55:08,213 INFO    Thread-16 :26296 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\wandb-summary.json
2023-08-01 12:55:11,581 DEBUG   HandlerThread:26296 [system_info.py:_save_conda():86] Saving conda packages done
2023-08-01 12:55:11,581 DEBUG   HandlerThread:26296 [system_info.py:_save_code():89] Saving code
2023-08-01 12:55:11,606 DEBUG   HandlerThread:26296 [system_info.py:_save_code():110] Saving code done
2023-08-01 12:55:11,606 DEBUG   HandlerThread:26296 [system_info.py:_save_patches():127] Saving git patches
2023-08-01 12:55:11,746 DEBUG   HandlerThread:26296 [system_info.py:_save_patches():169] Saving git patches done
2023-08-01 12:55:11,747 INFO    HandlerThread:26296 [system_monitor.py:probe():216] Finished publishing system info
2023-08-01 12:55:11,755 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: status_report
2023-08-01 12:55:11,755 DEBUG   SenderThread:26296 [sender.py:send():379] send: files
2023-08-01 12:55:11,755 INFO    SenderThread:26296 [sender.py:_save_file():1376] saving file wandb-metadata.json with policy now
2023-08-01 12:55:11,756 INFO    SenderThread:26296 [sender.py:_save_file():1376] saving file code\scenarios\train_DRL.py with policy now
2023-08-01 12:55:11,756 INFO    SenderThread:26296 [sender.py:_save_file():1376] saving file diff.patch with policy now
2023-08-01 12:55:11,760 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: stop_status
2023-08-01 12:55:11,760 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: stop_status
2023-08-01 12:55:12,010 DEBUG   SenderThread:26296 [sender.py:send():379] send: telemetry
2023-08-01 12:55:12,011 DEBUG   SenderThread:26296 [sender.py:send():379] send: telemetry
2023-08-01 12:55:12,011 DEBUG   SenderThread:26296 [sender.py:send():379] send: config
2023-08-01 12:55:12,012 DEBUG   SenderThread:26296 [sender.py:send():379] send: exit
2023-08-01 12:55:12,012 INFO    SenderThread:26296 [sender.py:send_exit():584] handling exit code: 1
2023-08-01 12:55:12,012 INFO    SenderThread:26296 [sender.py:send_exit():586] handling runtime: 4
2023-08-01 12:55:12,013 INFO    SenderThread:26296 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-08-01 12:55:12,013 INFO    SenderThread:26296 [sender.py:send_exit():592] send defer
2023-08-01 12:55:12,013 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:55:12,013 INFO    HandlerThread:26296 [handler.py:handle_request_defer():170] handle defer: 0
2023-08-01 12:55:12,013 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: defer
2023-08-01 12:55:12,014 INFO    SenderThread:26296 [sender.py:send_request_defer():608] handle sender defer: 0
2023-08-01 12:55:12,014 INFO    SenderThread:26296 [sender.py:transition_state():612] send defer: 1
2023-08-01 12:55:12,014 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:55:12,014 INFO    HandlerThread:26296 [handler.py:handle_request_defer():170] handle defer: 1
2023-08-01 12:55:12,014 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: defer
2023-08-01 12:55:12,014 INFO    SenderThread:26296 [sender.py:send_request_defer():608] handle sender defer: 1
2023-08-01 12:55:12,014 INFO    SenderThread:26296 [sender.py:transition_state():612] send defer: 2
2023-08-01 12:55:12,014 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:55:12,014 INFO    HandlerThread:26296 [handler.py:handle_request_defer():170] handle defer: 2
2023-08-01 12:55:12,014 INFO    HandlerThread:26296 [system_monitor.py:finish():190] Stopping system monitor
2023-08-01 12:55:12,014 DEBUG   SystemMonitor:26296 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-08-01 12:55:12,014 DEBUG   SystemMonitor:26296 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-08-01 12:55:12,014 INFO    HandlerThread:26296 [interfaces.py:finish():202] Joined cpu monitor
2023-08-01 12:55:12,014 DEBUG   SystemMonitor:26296 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-08-01 12:55:12,023 INFO    HandlerThread:26296 [interfaces.py:finish():202] Joined disk monitor
2023-08-01 12:55:12,061 INFO    HandlerThread:26296 [interfaces.py:finish():202] Joined gpu monitor
2023-08-01 12:55:12,061 INFO    HandlerThread:26296 [interfaces.py:finish():202] Joined memory monitor
2023-08-01 12:55:12,061 INFO    HandlerThread:26296 [interfaces.py:finish():202] Joined network monitor
2023-08-01 12:55:12,061 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: defer
2023-08-01 12:55:12,061 INFO    SenderThread:26296 [sender.py:send_request_defer():608] handle sender defer: 2
2023-08-01 12:55:12,061 INFO    SenderThread:26296 [sender.py:transition_state():612] send defer: 3
2023-08-01 12:55:12,061 DEBUG   SenderThread:26296 [sender.py:send():379] send: stats
2023-08-01 12:55:12,061 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:55:12,061 INFO    HandlerThread:26296 [handler.py:handle_request_defer():170] handle defer: 3
2023-08-01 12:55:12,061 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: defer
2023-08-01 12:55:12,062 INFO    SenderThread:26296 [sender.py:send_request_defer():608] handle sender defer: 3
2023-08-01 12:55:12,062 INFO    SenderThread:26296 [sender.py:transition_state():612] send defer: 4
2023-08-01 12:55:12,062 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:55:12,062 INFO    HandlerThread:26296 [handler.py:handle_request_defer():170] handle defer: 4
2023-08-01 12:55:12,062 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: defer
2023-08-01 12:55:12,062 INFO    SenderThread:26296 [sender.py:send_request_defer():608] handle sender defer: 4
2023-08-01 12:55:12,062 INFO    SenderThread:26296 [sender.py:transition_state():612] send defer: 5
2023-08-01 12:55:12,062 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:55:12,062 INFO    HandlerThread:26296 [handler.py:handle_request_defer():170] handle defer: 5
2023-08-01 12:55:12,062 DEBUG   SenderThread:26296 [sender.py:send():379] send: summary
2023-08-01 12:55:12,062 INFO    SenderThread:26296 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-08-01 12:55:12,063 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: defer
2023-08-01 12:55:12,063 INFO    SenderThread:26296 [sender.py:send_request_defer():608] handle sender defer: 5
2023-08-01 12:55:12,063 INFO    SenderThread:26296 [sender.py:transition_state():612] send defer: 6
2023-08-01 12:55:12,063 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:55:12,063 INFO    HandlerThread:26296 [handler.py:handle_request_defer():170] handle defer: 6
2023-08-01 12:55:12,063 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: defer
2023-08-01 12:55:12,063 INFO    SenderThread:26296 [sender.py:send_request_defer():608] handle sender defer: 6
2023-08-01 12:55:12,065 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: status_report
2023-08-01 12:55:12,241 INFO    Thread-16 :26296 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\conda-environment.yaml
2023-08-01 12:55:12,242 INFO    Thread-16 :26296 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\wandb-summary.json
2023-08-01 12:55:12,242 INFO    Thread-16 :26296 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\code\scenarios\train_DRL.py
2023-08-01 12:55:12,242 INFO    Thread-16 :26296 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\output.log
2023-08-01 12:55:12,242 INFO    Thread-16 :26296 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\diff.patch
2023-08-01 12:55:12,242 INFO    Thread-16 :26296 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\wandb-metadata.json
2023-08-01 12:55:12,243 INFO    Thread-16 :26296 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\code
2023-08-01 12:55:12,243 INFO    Thread-16 :26296 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\code\scenarios
2023-08-01 12:55:12,261 INFO    SenderThread:26296 [sender.py:transition_state():612] send defer: 7
2023-08-01 12:55:12,261 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:55:12,261 INFO    HandlerThread:26296 [handler.py:handle_request_defer():170] handle defer: 7
2023-08-01 12:55:12,261 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: defer
2023-08-01 12:55:12,261 INFO    SenderThread:26296 [sender.py:send_request_defer():608] handle sender defer: 7
2023-08-01 12:55:12,498 INFO    wandb-upload_1:26296 [upload_job.py:push():111] Skipped uploading C:\Users\jeroe\AppData\Local\Temp\tmp1zwgvg40wandb\y6yyly99-code/scenarios/train_DRL.py
2023-08-01 12:55:12,807 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: poll_exit
2023-08-01 12:55:12,839 INFO    wandb-upload_0:26296 [upload_job.py:push():131] Uploaded file C:\Users\jeroe\AppData\Local\Temp\tmp1zwgvg40wandb\ohffoikp-wandb-metadata.json
2023-08-01 12:55:12,980 INFO    wandb-upload_2:26296 [upload_job.py:push():131] Uploaded file C:\Users\jeroe\AppData\Local\Temp\tmp1zwgvg40wandb\n0ale0j4-diff.patch
2023-08-01 12:55:13,244 INFO    Thread-16 :26296 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\config.yaml
2023-08-01 12:55:14,246 INFO    Thread-16 :26296 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\output.log
2023-08-01 12:55:16,024 INFO    SenderThread:26296 [sender.py:transition_state():612] send defer: 8
2023-08-01 12:55:16,024 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: poll_exit
2023-08-01 12:55:16,024 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:55:16,024 INFO    HandlerThread:26296 [handler.py:handle_request_defer():170] handle defer: 8
2023-08-01 12:55:16,025 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: defer
2023-08-01 12:55:16,025 INFO    SenderThread:26296 [sender.py:send_request_defer():608] handle sender defer: 8
2023-08-01 12:55:16,025 INFO    SenderThread:26296 [job_builder.py:build():280] Attempting to build job artifact
2023-08-01 12:55:16,025 INFO    SenderThread:26296 [job_builder.py:_get_source_type():389] is repo sourced job
2023-08-01 12:55:16,027 INFO    SenderThread:26296 [job_builder.py:build():363] adding wandb-job metadata file
2023-08-01 12:55:16,039 INFO    SenderThread:26296 [sender.py:transition_state():612] send defer: 9
2023-08-01 12:55:16,040 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:55:16,040 DEBUG   SenderThread:26296 [sender.py:send():379] send: artifact
2023-08-01 12:55:16,040 INFO    HandlerThread:26296 [handler.py:handle_request_defer():170] handle defer: 9
2023-08-01 12:55:16,271 INFO    Thread-16 :26296 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\output.log
2023-08-01 12:55:17,178 INFO    wandb-upload_0:26296 [upload_job.py:push():86] Skipped uploading C:\Users\jeroe\AppData\Local\wandb\wandb\artifacts\staging\tmp3mknkasz
2023-08-01 12:55:17,682 INFO    wandb-upload_2:26296 [upload_job.py:push():89] Uploaded file C:\Users\jeroe\AppData\Local\wandb\wandb\artifacts\staging\tmp09jgt1tq
2023-08-01 12:55:17,816 INFO    wandb-upload_1:26296 [upload_job.py:push():89] Uploaded file C:\Users\jeroe\AppData\Local\wandb\wandb\artifacts\staging\tmp_04blybf
2023-08-01 12:55:17,858 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: keepalive
2023-08-01 12:55:19,338 INFO    SenderThread:26296 [sender.py:send_artifact():1476] sent artifact job-https___github.com_jeroenmiddelhuis_LearningResourceAllocation.git_scenarios_train_DRL.py - {'id': 'QXJ0aWZhY3Q6NTI4OTA5MjE2', 'digest': '603016be2c24e255a9a01cf694184315', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg3MDc0NzEx', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTI4OTA3MjM2', 'versionIndex': 1}}, 'version': 'latest'}
2023-08-01 12:55:19,338 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: defer
2023-08-01 12:55:19,338 INFO    SenderThread:26296 [sender.py:send_request_defer():608] handle sender defer: 9
2023-08-01 12:55:19,339 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: status_report
2023-08-01 12:55:19,339 INFO    SenderThread:26296 [dir_watcher.py:finish():359] shutting down directory watcher
2023-08-01 12:55:20,319 INFO    SenderThread:26296 [dir_watcher.py:finish():389] scan: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files
2023-08-01 12:55:20,319 INFO    SenderThread:26296 [dir_watcher.py:finish():403] scan save: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\conda-environment.yaml conda-environment.yaml
2023-08-01 12:55:20,319 INFO    SenderThread:26296 [dir_watcher.py:finish():403] scan save: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\config.yaml config.yaml
2023-08-01 12:55:20,321 INFO    SenderThread:26296 [dir_watcher.py:finish():403] scan save: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\diff.patch diff.patch
2023-08-01 12:55:20,321 INFO    SenderThread:26296 [dir_watcher.py:finish():403] scan save: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\output.log output.log
2023-08-01 12:55:20,322 INFO    SenderThread:26296 [dir_watcher.py:finish():403] scan save: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\requirements.txt requirements.txt
2023-08-01 12:55:20,323 INFO    SenderThread:26296 [dir_watcher.py:finish():403] scan save: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\wandb-metadata.json wandb-metadata.json
2023-08-01 12:55:20,323 INFO    SenderThread:26296 [dir_watcher.py:finish():403] scan save: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\wandb-summary.json wandb-summary.json
2023-08-01 12:55:20,326 INFO    SenderThread:26296 [dir_watcher.py:finish():403] scan save: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\code\scenarios\train_DRL.py code/scenarios/train_DRL.py
2023-08-01 12:55:20,326 INFO    SenderThread:26296 [sender.py:transition_state():612] send defer: 10
2023-08-01 12:55:20,327 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:55:20,327 INFO    HandlerThread:26296 [handler.py:handle_request_defer():170] handle defer: 10
2023-08-01 12:55:20,327 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: defer
2023-08-01 12:55:20,327 INFO    SenderThread:26296 [sender.py:send_request_defer():608] handle sender defer: 10
2023-08-01 12:55:20,327 INFO    SenderThread:26296 [file_pusher.py:finish():159] shutting down file pusher
2023-08-01 12:55:20,762 INFO    wandb-upload_3:26296 [upload_job.py:push():131] Uploaded file C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\requirements.txt
2023-08-01 12:55:20,826 INFO    wandb-upload_1:26296 [upload_job.py:push():131] Uploaded file C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\config.yaml
2023-08-01 12:55:21,073 INFO    wandb-upload_4:26296 [upload_job.py:push():131] Uploaded file C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\wandb-summary.json
2023-08-01 12:55:21,091 INFO    wandb-upload_2:26296 [upload_job.py:push():131] Uploaded file C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\output.log
2023-08-01 12:55:21,137 INFO    wandb-upload_0:26296 [upload_job.py:push():131] Uploaded file C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\files\conda-environment.yaml
2023-08-01 12:55:21,347 INFO    Thread-15 (_thread_body):26296 [sender.py:transition_state():612] send defer: 11
2023-08-01 12:55:21,347 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:55:21,347 INFO    HandlerThread:26296 [handler.py:handle_request_defer():170] handle defer: 11
2023-08-01 12:55:21,347 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: defer
2023-08-01 12:55:21,347 INFO    SenderThread:26296 [sender.py:send_request_defer():608] handle sender defer: 11
2023-08-01 12:55:21,347 INFO    SenderThread:26296 [file_pusher.py:join():164] waiting for file pusher
2023-08-01 12:55:21,347 INFO    SenderThread:26296 [sender.py:transition_state():612] send defer: 12
2023-08-01 12:55:21,347 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:55:21,348 INFO    HandlerThread:26296 [handler.py:handle_request_defer():170] handle defer: 12
2023-08-01 12:55:21,348 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: defer
2023-08-01 12:55:21,348 INFO    SenderThread:26296 [sender.py:send_request_defer():608] handle sender defer: 12
2023-08-01 12:55:21,513 INFO    SenderThread:26296 [sender.py:transition_state():612] send defer: 13
2023-08-01 12:55:21,514 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:55:21,514 INFO    HandlerThread:26296 [handler.py:handle_request_defer():170] handle defer: 13
2023-08-01 12:55:21,514 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: defer
2023-08-01 12:55:21,514 INFO    SenderThread:26296 [sender.py:send_request_defer():608] handle sender defer: 13
2023-08-01 12:55:21,514 INFO    SenderThread:26296 [sender.py:transition_state():612] send defer: 14
2023-08-01 12:55:21,514 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: defer
2023-08-01 12:55:21,514 DEBUG   SenderThread:26296 [sender.py:send():379] send: final
2023-08-01 12:55:21,514 INFO    HandlerThread:26296 [handler.py:handle_request_defer():170] handle defer: 14
2023-08-01 12:55:21,514 DEBUG   SenderThread:26296 [sender.py:send():379] send: footer
2023-08-01 12:55:21,515 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: defer
2023-08-01 12:55:21,515 INFO    SenderThread:26296 [sender.py:send_request_defer():608] handle sender defer: 14
2023-08-01 12:55:21,515 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: poll_exit
2023-08-01 12:55:21,515 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: server_info
2023-08-01 12:55:21,515 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: get_summary
2023-08-01 12:55:21,515 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: poll_exit
2023-08-01 12:55:21,515 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: sampled_history
